"x" "y"
"1" 0.0625853140520304 0
"2" 0.556310990730414 0.995265487623661
"3" -0.117241379966152 1.5739750136878
"4" -0.571979501382439 2.31006424645338
"5" 0.273481695756334 1.56385625467976
"6" -0.837199742496556 0.804165067333329
"7" -0.163401770154868 0.479274660111498
"8" 0.528918894801747 -1.41973980008506
"9" -0.503475771440562 -0.866231749534862
"10" 1.22758487302991 -1.08744963077886
"11" -0.797062645973491 -2.16142167709819
"12" 0.181404401261684 0.589123815871462
"13" -0.869790813796944 -0.239022036009468
"14" -1.38537374650787 1.99986739678894
"15" -0.512605243005827 0.0913047895899644
"16" 1.12095679875579 -0.948521815564305
"17" -0.154378666645025 -0.69892295827652
"18" -0.357497790233233 0.396964566434528
"19" 1.23648319682949 0.00766715632932946
"20" 0.753509513507574 2.27619901763695
"21" 0.920593927970737 4.58914025189744
"22" 0.671574451911912 4.1049704565937
"23" 0.335675039624007 4.10923429813595
"24" -0.34528380817879 2.84330508977003
"25" 0.426552161395558 2.09132287076273
"26" -1.22608227004774 2.22575030997472
"27" -0.0382717284893779 4.12888745687129
"28" 0.407349056635301 3.69660568278985
"29" 0.429537123582602 6.2811040864783
"30" -0.0363652306096841 5.26344794208375
"31" -1.4911813410249 3.02927050957213
"32" 0.335471870753162 0.390244743903486
"33" 0.833515427689746 -1.82917283486272
"34" 1.37247410731054 1.20087331738632
"35" -1.25312320625134 1.79538415672503
"36" 0.0213576793796264 1.92047046885018
"37" 0.310277897405406 -1.07628800890486
"38" 0.723432279913227 0.771645910582052
"39" -0.0341133207364628 1.91632737796357
"40" 0.168403852910243 3.63641177584153
"41" 0.457380467731748 2.90344429938089
"42" 0.21319106318534 2.50020388607507
"43" -2.9962631949999 1.64328353438419
"44" -0.0406725462550969 2.16281998643869
"45" 0.279389282723785 2.28293591948424
"46" 0.921131439421012 7.03023036540601
"47" -0.834892234377584 5.54686893510727
"48" 1.13145224820712 5.47158658295849
"49" -0.948772082312821 3.790445030705
"50" 1.39150094262967 6.04807864029314
"51" -0.295147833556095 3.86427651305798
"52" 0.5060651861311 6.39279466857572
"53" 2.90644023812446 2.78746040895622
"54" 0.031884055603057 3.62218473587189
"55" -0.855233451571794 4.70191391337797
"56" 0.75421152042141 0.795856620605424
"57" 1.03929397134349 0.618507243888624
"58" 2.41577011581735 1.44085993389065
"59" 1.49554346816152 1.34670546875065
"60" -0.763687929226721 2.31659293276142
"61" 0.303431902208039 0.466456599422156
"62" 0.433759888135916 -0.809800410010142
"63" -0.0208205258290931 0.509069328517088
"64" -1.4917464170295 -1.80573618459576
"65" -2.35506096495555 -3.82591551828692
"66" 0.646327260900544 -4.79660296470091
"67" 0.413610775172658 -3.93669737723033
"68" 0.856346580476592 -0.241665133084016
"69" -1.52359506732598 -0.14918692150195
"70" -0.00560718523419052 1.7397290262181
"71" -1.31695790931737 -0.175590111638257
"72" -0.00862717139232557 1.81455904237005
"73" -0.0308223811336633 0.0665269563519427
"74" -1.68384119611757 0.776397737252101
"75" 0.663721621581811 -1.27524356111713
"76" -1.6514435022132 -2.08526970709914
"77" 0.53470433514113 1.90632005385314
"78" 0.214155312428807 0.0351190586015009
"79" 0.68746282253803 2.27673508548495
"80" 0.183254451731523 -0.917827801672247
"81" -1.41739515588939 -2.34086232359866
"82" 0.754737319350392 -2.97522153114291
"83" 0.888848672054151 -2.61139578725402
"84" -0.693927195008085 0.951321452980773
"85" -1.85997994595366 -0.0552818250678311
"86" 0.346311411456002 -2.6461128991399
"87" 2.46767678969894 -4.34475124091903
"88" 0.33369734969522 -3.34365141937488
"89" -0.981007531761133 -2.55367893698982
"90" -2.4588694616329 -3.77612838572358
"91" -2.30990612447463 -2.72457497241274
"92" 1.09713502274987 -2.84751158191322
"93" 0.307150751117808 -2.45878980278326
"94" -1.19405174680322 -1.59945771569768
"95" 1.209815162214 -5.5267913121664
"96" 1.40829003795977 -6.86193976952844
"97" 0.935534821671755 -3.57624432202353
"98" 0.524375934260143 -3.3382249002042
"99" -0.812108804586793 -3.40726828192198
"100" -1.01629365629098 -3.13373502355463
"101" -1.48165366900216 -3.52506315792758
"102" 1.46225764929432 -2.98881237014906
"103" 1.47232966724161 -3.49541010115309
"104" 1.01607288909315 -1.45987255071276
"105" -1.28902982567454 -3.59622958304932
"106" -0.539199887593403 -5.20634599099026
"107" -0.487379348394173 -7.63201971186396
"108" -1.1589361839579 -5.75210916908324
"109" 0.314866344558347 -5.24045409686419
"110" 0.309537109867376 -5.19633619692965
"111" -0.929754721493012 -3.91168787873884
"112" -1.03975013479626 -5.58092024151161
"113" -0.438113190045424 -7.14287369205724
"114" 0.187947545086273 -6.64809489695692
"115" -1.96609699824007 -5.3716769901567
"116" -0.910538406899929 -3.80928886809801
"117" -0.89410393914087 -4.78855086200524
"118" -1.5509942502416 -2.84443602007219
"119" -0.110186070628572 -3.51680751816245
"120" 0.156215041865308 -3.96182716260586
"121" -0.281275916013086 -2.55011556796062
"122" -1.22392166787113 -4.26740565153226
"123" -0.333400518372437 -6.46708023703636
"124" 0.00189437013493849 -7.33193446799491
"125" -1.12961987436577 -5.92302740099082
"126" -0.264648935103599 -6.61988782017678
"127" 0.462963038347372 -8.78988126195345
"128" 0.138314856719806 -8.77671486415017
"129" -0.461099254576625 -9.01813174810765
"130" -0.662534789939259 -9.05008799301459
"131" -0.240007569236504 -8.12993570510675
"132" -0.425705194155345 -6.06822460386031
"133" -0.142326848885142 -4.08561180119874
"134" -1.03845073086417 -4.12874781204672
"135" 0.545135624923018 -4.27666227659502
"136" -0.0690826105499289 -5.61446213786489
"137" 1.37084597960468 -4.48491153237091
"138" 2.74741816969444 -5.85864585655528
"139" -0.395589503579725 -4.35917629316211
"140" -0.0451819756098962 -3.71689094633587
"141" 0.231390964803276 -6.44410961693697
"142" 0.932484788636759 -4.76509893722663
"143" -0.810397474351935 -5.00253416349735
"144" -0.320060057167076 -4.45940037350119
"145" 0.699439180629214 -5.42828394179005
"146" -0.178405904291866 -4.13978919966449
"147" -1.00967427733957 -4.29125597925734
"148" 0.682072194005891 -6.39457089164152
"149" 0.69048231597383 -7.18571922159347
"150" 1.46004770357425 -5.11066447012505
"151" -0.151350315224868 -4.59181108075048
"152" -1.06913958429699 -2.85431136915566
"153" 0.779062007951666 -4.04905515696624
"154" 0.472509908336174 -4.12458531617026
"155" -0.782634452119798 -2.63352849040118
"156" 0.136556725377598 -4.90488945729573
"157" 0.39976233021893 -7.04311927967341
"158" -0.422077465581217 -6.37905300978379
"159" 1.86579759626333 -5.94838997326695
"160" 0.551741948426551 -4.19537530916276
"161" -0.336086760984151 -0.320447254260643
"162" 0.302179470834122 -2.32513210224389
"163" -0.901928447907491 -2.87559967304771
"164" 0.765059983171223 -2.69550319058213
"165" 0.787312779056055 -4.03235670122115
"166" 1.44185314778252 -1.44578261067552
"167" 0.0190965243370811 -1.28548540154677
"168" 1.0454187704262 -0.64955377297867
"169" -0.373653386110312 -2.97174330861939
"170" -0.643048859579649 -3.18230470130558
"171" -0.788794505295903 -5.86804299197421
"172" 0.0274938893575915 -5.6888934823713
"173" -0.306335847109328 -4.96343123579439
"174" 1.04181901655022 -3.34545061743265
"175" -0.416805626832751 -2.71345515516376
"176" 0.0187154770329647 -0.527513496864675
"177" -0.0231264155053611 -1.38350654191059
"178" -0.389703444119895 0.495498067085689
"179" -1.86899384325487 0.0267994098955253
"180" 1.65632260805934 -0.9543288580653
"181" -0.520702419320426 -2.04721466495388
"182" 0.6079246430293 1.17325486779021
"183" 0.43400847862004 -1.69887127693326
"184" -0.704741403696083 1.10242162612857
"185" 0.13515239980557 1.66178273427533
"186" -1.81698546197552 1.38311959601801
"187" 0.167520630638607 1.57348941078274
"188" 0.270986388720976 -1.9331958213632
"189" 0.566325965072522 -2.37613027374068
"190" -0.491282332560502 -5.72451308004206
"191" 0.494414799435311 -5.35507817387869
"192" -1.87017158730768 -4.0253723835106
"193" 1.2639250460338 -1.53611138951645
"194" -0.660829590386446 -4.73394983876122
"195" -0.207288682666973 -4.06749445515875
"196" 0.581667004349514 -8.72451701348902
"197" -0.320930076972881 -7.15851620142987
"198" -1.09276368831327 -6.35019970986914
"199" -1.32275575071078 -7.0805572344424
"200" 2.07673105477563 -6.94924178884546
"201" 0.197403112558097 -7.5564175888868
"202" 0.333658254412241 -6.4567014830826
"203" 0.500473845061665 -10.1680854811589
"204" 1.47206574365208 -8.89996700539646
"205" -2.00571868174461 -8.04633097094392
"206" -0.282730228324459 -7.07184636057229
"207" 0.749507497570855 -10.0248513303025
"208" 1.03476157128771 -7.64116436574476
"209" 1.11648768369856 -8.02025266164414
"210" -1.52167196140196 -8.00894016223102
"211" -0.20600179377241 -7.73048057838925
"212" -0.393119768830709 -9.00718448844965
"213" 0.688671044083466 -6.36451562425778
"214" -0.972414342121868 -8.05660539672621
"215" -0.651676301911957 -8.93968920293637
"216" 1.23250852834044 -12.005266072025
"217" 0.887221899638693 -11.6005000266186
"218" 0.18556262485761 -10.0146010665581
"219" 0.516919332816793 -9.85080726014188
"220" 0.261795270293243 -8.91217782456663
"221" 0.286427764550071 -8.25769954135463
"222" -0.548499791285332 -8.15076866145605
"223" 0.668809104618911 -7.44885258990668
"224" -1.26523567875787 -9.27983921656747
"225" -0.608538488652047 -9.74895552532715
"226" 1.23767461590737 -10.9852169955856
"227" -1.63919892264316 -7.18061888998382
"228" -0.120109803618829 -5.43674472014157
"229" -0.568715753862661 -9.65716546873718
"230" -1.48314926513696 -7.47023790603115
"231" 1.47155699200368 -7.52011524491245
"232" 0.156381420929751 -7.52176120175865
"233" 0.11591376005449 -5.51472037166727
"234" 0.478608595577842 -8.26850065918813
"235" 1.49375813957698 -7.03110496024999
"236" 1.17203080511351 -6.05278620039208
"237" 1.59812212842852 -6.41027981589811
"238" -2.2018453118419 -8.03471325335501
"239" -2.00684700425469 -7.71759458376683
"240" -0.0987498255508785 -11.0029567635434
"241" 0.415666168894554 -9.31338355902579
