"X1" "X2" "X3" "X4" "X5" "X6" "X7" "X8" "X9" "X10" "Y"
0.54966989312443 0.929140007862996 0.933228790988732 0.0948114984847652 1.42001671813321 2.64854271706285 5.23973690876234 -1.00895336179493 0.252889890741911 0.285986625156958 "YES"
0.52414970793641 -0.246641893194807 1.34307563688646 0.0475726902757421 -0.140231375166878 -0.0666652910395658 8.68731111350452 -0.865956759446052 0.930501114149799 0.0808528719389767 "YES"
-0.277864526751273 -1.2288831433504 0.902741018622057 0.145523087352985 0.952959425892828 -1.51717724880964 4.91441376614535 -0.205069532851937 0.974072370557281 -0.072237029470954 "YES"
0.360828443694041 1.16463983554968 -0.296040433120568 -0.169748554219862 0.012819197982645 0.786908070006485 -1.23867189475581 0.358673276601989 1.71866815114293 -0.531343919058773 "NO"
0.975590554817089 1.28655621453099 0.704775730197742 -0.0168890677628716 1.55646893233878 -1.38840080082902 4.20514728973308 -0.444297165639944 -0.0119653677005763 -0.748214687305078 "YES"
-0.498635543474744 -2.11941834817904 0.816225450906908 0.0667740277660596 -1.06486556274375 -0.740030651410631 4.38574630312407 0.410090361168006 -0.207825853375285 -0.375497463471143 "YES"
-0.455540546931939 -0.454111436988467 0.818611597432273 0.0791397221463627 -3.28532823290213 0.949632636657592 5.06775345851449 -1.45718028249731 -0.823784775888657 1.72886723784548 "YES"
-0.156813383732812 0.1273888820459 -0.255078978045407 0.121775675517473 0.600529948267851 0.628022300191201 -0.639251618340328 0.980530025096945 1.175807682417 0.952296237827853 "NO"
-1.16601735874791 0.00410222926936286 0.157062016820513 0.717214389797924 -3.27886617104937 -1.05070522079887 0.750039223269438 0.190046935222187 -0.309904131343932 0.594705417909871 "NO"
-0.323425678027713 -0.79409041331967 -0.478079198475816 1.85631861343254 0.910322941634731 0.0377784909565194 -3.63477082593981 5.41269283671483 0.31281336495084 -0.377740923048864 "YES"
-0.349927350531271 -0.682002637864833 -1.07515779863429 -0.384678885676318 -1.51609750480599 0.0710964092722676 -7.1127901688572 0.398401062576003 -0.30920200010932 1.18503400921676 "YES"
-0.586897136221568 -0.980752344330055 0.536374793912229 1.75873699971136 -0.624331810477165 0.678354187973024 1.63265062883591 3.82074088608539 -2.74979806055194 0.187467987351217 "NO"
-1.58987764855471 -0.612076684365659 1.01571225287093 0.418308291816544 -3.1810237468973 -0.524276696634392 6.35719535440868 1.26776611766688 -0.98871346088852 0.216486348456073 "YES"
1.68955955447808 -1.08622603372925 0.435685898305622 -1.05007157206292 1.81544537066817 -2.71139829425681 4.11081447726357 2.09545160250462 0.628835840228654 1.91528421232691 "NO"
0.356534950206543 0.945757293354736 0.448932054232399 -0.291946094262214 0.450995968198473 0.139865422870734 2.56324135086721 0.210046371703481 -1.82736691286139 0.862488164045833 "NO"
0.568746327124229 -0.00817238457586433 -1.38155104353486 -0.814816582387325 2.10931178469642 -1.02187608272856 -8.78883016778833 0.105286951126218 -0.166084432356427 -0.233379919732021 "YES"
0.0286745358065659 0.701219935638177 2.69087566032546 0.339941503344266 -0.99953666390296 -0.0635325053060895 14.5613841614839 0.47328405382262 -0.484336712656108 -0.453005887004182 "YES"
-0.851422279115828 -0.404967396860849 -0.912411953449025 0.989611112725173 -1.89766159537019 -0.506240942476606 -4.246777953083 1.6513073326883 2.36890359492426 -0.10708029399226 "NO"
-1.13044946968405 0.557023796630238 0.566939003889911 0.607857790354409 -2.48412913814103 -0.659847404622853 3.1131971968337 0.0528801578600425 -1.49290933101953 -0.794469259898083 "NO"
-1.09604785530264 0.349144829448101 -0.882319346136209 -2.85626660398833 -2.24152640273677 -0.690511758614058 -6.99190056727865 6.4940712050069 1.74442093629509 0.153459843852833 "NO"
0.0190965491751447 2.22176031249311 -0.165717399751123 0.11205181844137 -1.07674274705124 -1.45853708207981 -0.528633553390853 0.197955807738186 0.416976149330289 -1.31535178663205 "YES"
0.416198979857215 0.0626861878817141 1.31432477727713 0.388822114460047 0.370803634639861 1.54719382321191 7.45678104908276 0.761629833371037 -0.850594736525284 0.371072137340302 "YES"
0.393221747523838 1.78030152249382 0.102970969821632 1.20063114913469 1.48220697142029 -0.610342042655439 0.66663916337741 2.43167146422413 0.0812157861891928 0.638738636727377 "YES"
0.109556411171404 -0.505445076316955 -2.37077274122924 0.373796552273506 -0.136967622705131 1.29969017868544 -13.7817609027213 0.84264111682543 -0.222653386219399 -0.7261678295392 "NO"
-2.89232139833262 -0.917858143558511 0.325803610537255 0.613029569067764 -6.43202125934106 0.798875003413789 0.630842095660167 1.55332266802885 -2.23082742001185 0.538602286708044 "NO"
0.0953493537304089 -2.04000041004474 -0.150179093364123 -1.44367498425246 0.168445745083036 1.01958328602979 -0.642981302154567 0.614215772315005 -0.521748777361494 -0.316160013933197 "YES"
0.499889897513655 1.15841731606707 1.24154937559519 0.844295008782173 2.28207634176982 -0.500997765471852 5.34129782151056 -0.213666574173167 0.56109447175519 0.219466553309275 "YES"
-1.48161964075872 0.735176965092959 1.25678945913939 -0.0827266367453903 -2.67634082585921 -0.629117738868216 7.10680399181164 0.14185551557263 -0.0327338380354961 2.03873133913206 "YES"
-0.490686232746193 -0.462667120022416 -1.08129938033569 1.17952221819596 0.0578373582400696 0.668564650619853 -5.97926434390646 3.09035595447806 -0.171205843356376 -0.305649652661352 "YES"
0.0147539034213117 -0.348956044534317 1.02236254741346 0.806865509689937 -2.81530536804692 1.10372169811995 5.49670907078963 0.337377203392889 -0.772792715689382 0.0937940887008831 "YES"
-1.96590569617241 -0.348434085704896 0.101181402454023 2.62245510493209 -4.21628775223116 0.831167301619779 0.388303535500384 7.55109642500855 0.556762362698352 0.866272850490912 "NO"
-2.32077460680263 0.920378492555831 -0.387218778228847 0.104383499827272 -7.38499757984992 -0.300708873063614 -1.62779295561273 -0.347203000560936 -0.923454619539237 0.0376077437679705 "YES"
0.995810821177497 1.32319589261322 -1.06329910214641 2.03772353430739 1.10657420665592 1.49668667219727 -6.3947618707592 3.79438685745514 -0.303800480044939 -0.837401504601958 "NO"
-1.3909465135691 -0.221939200985041 0.39154496706285 -0.891028888003589 -1.83136354357875 -0.152344080426244 2.86912145181697 0.0558607205052887 0.207885219676894 0.306138539081928 "NO"
-1.33263084729415 -0.0160194198166262 1.14760363068571 -1.07630926918521 -3.69229595211024 0.893021750650043 9.31419486224146 1.88353179768366 -0.641687792440841 0.363538703839648 "YES"
0.317716476925658 0.968616972042226 0.775332836328323 0.110738672873401 0.162282125754277 -1.18887038377514 3.5309287657924 0.841123133173627 -0.0650532745462167 -0.31635173685262 "NO"
0.0933209467468703 -0.659596373654115 0.887464694088218 -1.19044627708913 0.583335425965537 -0.226360648985578 5.26963586118344 1.74552140721273 1.003588619666 -2.36063931036618 "YES"
-1.43221933040318 -0.455906018523109 0.103621916986699 0.697295794261396 -1.80772630523734 0.0756405001985361 -0.894741684169736 0.445947094136557 -0.532448470269088 -0.860970011376687 "NO"
-1.28707085891335 -0.69218147186751 1.07446886934682 -0.922424959957217 -1.72489380036817 0.0368991972081861 6.83484670200342 0.108515971568727 -0.208234656547019 0.260293139893839 "YES"
0.108316081689811 0.511828826178997 -0.495738615466118 -0.209357569533305 0.352316353872158 -0.0244960364034217 -1.6715854404885 0.645700780633746 0.103858683977001 -0.329976403929513 "YES"
-0.930444907275452 0.517215074109871 -0.996923371322378 -0.791383248337132 -1.24695563177037 0.493805842799976 -6.37058223022173 -0.13566816944881 -0.881826369261376 -0.585428620158147 "NO"
-0.641582263282533 0.714530410471542 2.22335564456394 -1.16930989309098 -0.884390326652628 -0.0275390653741257 12.0429835395142 1.14239087398778 0.831012705816639 -2.07223630281894 "YES"
0.0755532240045896 -0.593005781162915 0.605960141148005 0.146610227256117 -0.326790867959938 -0.572016205856177 4.12095163302239 0.499669218557401 1.34536559533485 0.590352901952731 "YES"
-0.783095304557375 -1.7119139711759 -2.1517886206409 -1.04696403339925 -0.185669465470675 -2.43145198782923 -14.1406835568365 0.437898125205831 2.06236796948379 1.59141099610983 "YES"
-0.264016590358573 -0.232987694442635 0.919170946576361 1.0035867227315 -1.78795350645933 -0.386588080713666 6.66621454507023 1.95020692069503 2.30266014653683 -0.0606658393821926 "YES"
0.946399947668471 -1.01452527384077 -0.872151996706669 -0.0284218543760235 1.06999730370865 -1.22012821249166 -5.17359605732982 -0.636480705542389 -1.62956872120535 0.904927369728422 "NO"
