"X1" "X2" "X3" "X4" "X5" "X6" "X7" "X8" "X9" "X10"
-0.841603744622454 -0.643518174211104 0.195910919863546 2.0399405258217 -2.63132272011933 -0.679972706074222 0.153385683290201 4.74135336556304 -1.12845824911932 0.437512071720961
0.0329979357019235 -0.0253741562860853 -0.324106209947385 -0.658005846748009 0.261198917125358 -0.0357051762620272 -2.34893427610472 0.396665483754225 0.269946502151963 0.123519808184927
-1.72760411179603 -0.472024750979306 -1.09408767486237 -0.0986984809607557 -3.72462884284401 0.744947282898455 -4.20009380456986 -0.254898427292312 -0.331182934981529 -0.626387008355236
-0.590912441687162 -1.24084474144106 -0.126368130763802 -0.475343587999818 -0.542344909796627 0.200368092272064 0.0655726847352252 0.771293120873081 0.350156003409793 -0.274546299039276
-1.44574994987962 -0.304820740210034 1.16513226882334 -0.0648801915520611 -2.94569601902095 -0.821827194151727 7.21981535426647 0.618240381981264 0.353837585236327 1.04389509300597
0.295206774616253 1.80302617898853 -0.323754658882718 1.60354700749522 -0.572539341685748 -1.07114444265896 -1.11632430326923 2.00776022975716 0.959550421086739 1.00410181345769
0.554752226565107 -0.871672424426707 -0.331258847781556 -0.226885214550246 2.45064619458376 0.908254872450894 -3.5875284492188 0.582095021249085 0.457347786052763 -0.898789914295092
0.195733836641803 1.51980266213556 -1.32336387824796 -1.29722115687041 -0.415284545013329 -1.25582725002137 -7.77004661426307 2.0750865877013 0.683071356970742 0.893612934032233
-0.362855468883718 -0.217232687300526 -1.22212837083335 -0.0583217589874922 -0.207766337966562 0.904969121172547 -7.18450233906048 0.396990478205005 -0.284301268062662 -0.999462861914708
-0.765251393168955 0.213917111367365 0.494488640495274 0.960091586842943 -0.917993486532646 -0.389103824354866 1.88368832309342 0.774093504127988 -0.0510165475442181 0.137126712957831
0.563583640553115 0.778024736740773 0.995452414135829 -0.271209272242955 0.583477268015394 -0.815169584170856 6.68759273620381 -0.430216804706232 0.344805976070592 -0.107397934109636
2.66763339106612 -1.33318575632788 -0.814127182256471 -0.368571915612856 4.43068497395767 0.258774899816525 -3.51210731212939 0.854016572466871 -0.638742256964262 -1.06859181547664
-0.362120391858831 -2.24256618576807 -1.2499934674433 -0.0805632240327379 -1.5301571253505 -0.131492219373493 -8.0759896680146 0.170769582043135 -0.193443863430682 -0.424501916429926
0.199023385657134 -0.0691048001584373 -1.12403678745382 0.618799805049273 -0.920992439993283 0.467789371054097 -8.90827482482253 -0.862779172043495 0.932615693113022 -0.210275480753994
0.597248963746674 1.06417013927817 -0.419365074242769 -1.81278004999404 2.10047893311483 -1.85736541781185 -4.90379318613539 3.37231921106102 -1.29870864609508 0.186827830508829
1.83967569591512 -0.712501997894809 0.212751686882169 -0.155748011350019 2.35285018887934 -0.147421419780708 0.65545457807995 1.1284632727798 0.387651531544637 1.52674174432354
0.406186565322852 1.4543448509076 0.10802507799968 1.07810248842972 0.485586905055565 1.06283390918734 0.118187394510785 0.90220172015464 1.28052011503655 2.31017959361929
-0.413418853380632 0.327449848006672 -0.192943004047293 -0.325464464246992 -0.684648888057074 -0.599703848460329 -1.98988723511821 2.06108525605086 -0.791400143311708 -0.841383994926401
0.111795909279019 -1.1823298569377 -2.11864187610318 0.0142102500256901 -0.142693568117772 -0.274926126891987 -12.3937967470417 0.405134627249592 1.0293440259042 -0.294815022253907
